occurrenceID	basisOfRecord	scientificName	scientificNameAuthorship	taxonRank	kingdom	family	genus	specificEpithet	infraspecificEpithet	taxonRemarks	eventDate	year	month	day	recordedBy	identifiedBy	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	country	countryCode	stateProvince	county	locality	elevation	elevationUnit	habitat	associatedTaxa	occurrenceRemarks	catalogNumber	institutionCode	collectionCode	license	rightsHolder	datasetName	references
ORCHID_109	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters			AI description: Slc  is a beautiful orchid with unique characteristics.	109	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_32	HumanObservation	Angcm didieri		species	Plantae	Orchidaceae	Angcm	didieri			2025-08-23	2025	8	23												meters			AI description: Angcm didieri is a beautiful orchid with unique characteristics.	32	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_33	HumanObservation	Angcm magdelanae		species	Plantae	Orchidaceae	Angcm	magdelanae			2025-08-23	2025	8	23												meters			AI description: Angcm magdelanae is a beautiful orchid with unique characteristics.	33	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_110	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	110	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_111	HumanObservation	Dendrophylax funalis		species	Plantae	Orchidaceae	Dendrophylax	funalis			2025-08-23	2025	8	23												meters			AI description: Dendrophylax funalis is a beautiful orchid with unique characteristics.	111	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_112	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	112	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_38	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	38	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_113	HumanObservation	Ct		species	Plantae	Orchidaceae	Ct				2025-08-23	2025	8	23												meters			AI description: Ct  is a beautiful orchid with unique characteristics.	113	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_114	HumanObservation	Blc		species	Plantae	Orchidaceae	Blc				2025-08-23	2025	8	23												meters			AI description: Blc  is a beautiful orchid with unique characteristics.	114	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_115	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	115	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_116	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	116	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_117	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-23	2025	8	23												meters			AI description: C  is a beautiful orchid with unique characteristics.	117	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_43	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	43	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_118	HumanObservation	Ct		species	Plantae	Orchidaceae	Ct				2025-08-23	2025	8	23												meters			AI description: Ct  is a beautiful orchid with unique characteristics.	118	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_119	HumanObservation	Pot		species	Plantae	Orchidaceae	Pot				2025-08-23	2025	8	23												meters			AI description: Pot  is a beautiful orchid with unique characteristics.	119	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_120	HumanObservation	Blc		species	Plantae	Orchidaceae	Blc				2025-08-23	2025	8	23												meters			AI description: Blc  is a beautiful orchid with unique characteristics.	120	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_121	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	121	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_122	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters			AI description: Slc  is a beautiful orchid with unique characteristics.	122	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_46	HumanObservation	St		species	Plantae	Orchidaceae	St				2025-08-23	2025	8	23												meters			AI description: AI identified as St hybrid with 86% confidence. Features terrestrial growth habit with medium flowers.	46	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_47	HumanObservation	Angcm magdelanae		species	Plantae	Orchidaceae	Angcm	magdelanae			2025-08-23	2025	8	23												meters			AI description: AI identified as Angcm magdelanae with 81% confidence. Features terrestrial growth habit with medium flowers.	47	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_44	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	44	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_125	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-23	2025	8	23												meters			AI description: C  is a beautiful orchid with unique characteristics.	125	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_49	HumanObservation	Pot		species	Plantae	Orchidaceae	Pot				2025-08-23	2025	8	23												meters			AI description: AI identified as Pot hybrid with 89% confidence. Features terrestrial growth habit with medium flowers.	49	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_50	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters			AI description: Slc  is a beautiful orchid with unique characteristics.	50	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_55	HumanObservation	Blc		species	Plantae	Orchidaceae	Blc				2025-08-23	2025	8	23												meters			AI description: AI identified as Blc hybrid with 91% confidence. Features terrestrial growth habit with medium flowers.	55	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_126	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	126	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_56	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: AI identified as T hybrid with 93% confidence. Features terrestrial growth habit with medium flowers.	56	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_57	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-23	2025	8	23												meters			AI description: AI identified as C hybrid with 80% confidence. Features terrestrial growth habit with medium flowers.	57	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_58	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters			AI description: AI identified as Slc hybrid with 92% confidence. Features terrestrial growth habit with medium flowers.	58	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_59	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: AI identified as T hybrid with 93% confidence. Features terrestrial growth habit with medium flowers.	59	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_129	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	129	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_131	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	131	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_75	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters			AI description: T  is a beautiful orchid with unique characteristics.	75	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_78	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				78	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_79	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-23	2025	8	23												meters				79	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_80	HumanObservation	C		species	Plantae	Orchidaceae	C				2025-08-23	2025	8	23												meters				80	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_81	HumanObservation	Angcm didieri		species	Plantae	Orchidaceae	Angcm	didieri			2025-08-23	2025	8	23												meters				81	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_87	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				87	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_90	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				90	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_91	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				91	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_93	HumanObservation	Aerangis luteo	(Rchb.f.) Schltr.	species	Plantae	Orchidaceae	Aerangis	luteo			2025-08-23	2025	8	23						Madagascar	MG	Native to Madagascar				meters	Epiphytic or terrestrial orchid		Genus native to: Madagascar, Tanzania, Kenya	93	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_95	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				95	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_96	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				96	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_97	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters				97	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_98	HumanObservation	T		species	Plantae	Orchidaceae	T				2025-08-23	2025	8	23												meters				98	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_99	HumanObservation	Eplc		species	Plantae	Orchidaceae	Eplc				2025-08-23	2025	8	23												meters				99	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_101	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters				101	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
ORCHID_102	HumanObservation	Slc		species	Plantae	Orchidaceae	Slc				2025-08-23	2025	8	23												meters				102	FCOS	google_sheets_import	CC-BY-NC	Five Cities Orchid Society	Five Cities Orchid Society Collection Database	https://atlas.fivecitiescalifornia.org
